# t, p_1, p_2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, total_co2
  8.040E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.565E-05,  5.991E-06,  0.000E+00,  1.148E-04,  2.160E-03,  5.431E-04,  0.000E+00,  4.665E-03
  8.100E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.568E-05,  6.018E-06,  0.000E+00,  1.142E-04,  2.160E-03,  5.432E-04,  0.000E+00,  4.667E-03
  8.160E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.571E-05,  6.046E-06,  0.000E+00,  1.134E-04,  2.160E-03,  5.433E-04,  0.000E+00,  4.669E-03
  8.220E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.573E-05,  6.075E-06,  0.000E+00,  1.127E-04,  2.160E-03,  5.434E-04,  0.000E+00,  4.670E-03
  8.280E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.576E-05,  6.105E-06,  0.000E+00,  1.120E-04,  2.160E-03,  5.436E-04,  0.000E+00,  4.672E-03
  8.340E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.579E-05,  6.136E-06,  0.000E+00,  1.112E-04,  2.160E-03,  5.437E-04,  0.000E+00,  4.674E-03
  8.400E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.583E-05,  6.167E-06,  0.000E+00,  1.106E-04,  2.160E-03,  5.438E-04,  0.000E+00,  4.676E-03
  8.460E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.586E-05,  6.200E-06,  0.000E+00,  1.099E-04,  2.160E-03,  5.440E-04,  0.000E+00,  4.677E-03
  8.520E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.589E-05,  6.233E-06,  0.000E+00,  1.092E-04,  2.160E-03,  5.441E-04,  0.000E+00,  4.679E-03
  8.580E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.593E-05,  6.267E-06,  0.000E+00,  1.085E-04,  2.159E-03,  5.442E-04,  0.000E+00,  4.681E-03
  8.640E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.596E-05,  6.303E-06,  0.000E+00,  1.079E-04,  2.159E-03,  5.444E-04,  0.000E+00,  4.682E-03
  8.700E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.600E-05,  6.339E-06,  0.000E+00,  1.072E-04,  2.159E-03,  5.445E-04,  0.000E+00,  4.684E-03
  8.760E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.604E-05,  6.376E-06,  0.000E+00,  1.066E-04,  2.159E-03,  5.446E-04,  0.000E+00,  4.686E-03
  8.820E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.607E-05,  6.414E-06,  0.000E+00,  1.059E-04,  2.159E-03,  5.447E-04,  0.000E+00,  4.687E-03
  8.880E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.611E-05,  6.453E-06,  0.000E+00,  1.053E-04,  2.159E-03,  5.448E-04,  0.000E+00,  4.689E-03
  8.940E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.615E-05,  6.493E-06,  0.000E+00,  1.046E-04,  2.159E-03,  5.450E-04,  0.000E+00,  4.691E-03
  9.000E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.619E-05,  6.534E-06,  0.000E+00,  1.039E-04,  2.159E-03,  5.451E-04,  0.000E+00,  4.693E-03
  9.060E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.624E-05,  6.576E-06,  0.000E+00,  1.033E-04,  2.159E-03,  5.452E-04,  0.000E+00,  4.694E-03
  9.120E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.628E-05,  6.619E-06,  0.000E+00,  1.026E-04,  2.158E-03,  5.453E-04,  0.000E+00,  4.696E-03
  9.180E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.632E-05,  6.663E-06,  0.000E+00,  1.020E-04,  2.158E-03,  5.454E-04,  0.000E+00,  4.698E-03
  9.240E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.637E-05,  6.708E-06,  0.000E+00,  1.014E-04,  2.158E-03,  5.455E-04,  0.000E+00,  4.699E-03
  9.300E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.641E-05,  6.754E-06,  0.000E+00,  1.008E-04,  2.158E-03,  5.456E-04,  0.000E+00,  4.701E-03
  9.360E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.646E-05,  6.801E-06,  0.000E+00,  1.002E-04,  2.158E-03,  5.458E-04,  0.000E+00,  4.703E-03
  9.420E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.651E-05,  6.849E-06,  0.000E+00,  9.967E-05,  2.157E-03,  5.459E-04,  0.000E+00,  4.704E-03
  9.480E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.656E-05,  6.898E-06,  0.000E+00,  9.913E-05,  2.157E-03,  5.460E-04,  0.000E+00,  4.706E-03
  9.540E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.661E-05,  6.948E-06,  0.000E+00,  9.859E-05,  2.157E-03,  5.461E-04,  0.000E+00,  4.707E-03
  9.600E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.666E-05,  6.999E-06,  0.000E+00,  9.812E-05,  2.156E-03,  5.462E-04,  0.000E+00,  4.709E-03
  9.660E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.671E-05,  7.051E-06,  0.000E+00,  9.763E-05,  2.156E-03,  5.464E-04,  0.000E+00,  4.711E-03
  9.720E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.676E-05,  7.105E-06,  0.000E+00,  9.712E-05,  2.156E-03,  5.465E-04,  0.000E+00,  4.712E-03
  9.780E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.682E-05,  7.159E-06,  0.000E+00,  9.660E-05,  2.155E-03,  5.466E-04,  0.000E+00,  4.714E-03
  9.840E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.687E-05,  7.214E-06,  0.000E+00,  9.608E-05,  2.155E-03,  5.467E-04,  0.000E+00,  4.716E-03
  9.900E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.693E-05,  7.271E-06,  0.000E+00,  9.560E-05,  2.155E-03,  5.468E-04,  0.000E+00,  4.717E-03
  9.960E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.699E-05,  7.328E-06,  0.000E+00,  9.513E-05,  2.154E-03,  5.469E-04,  0.000E+00,  4.719E-03
  1.002E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.705E-05,  7.387E-06,  0.000E+00,  9.465E-05,  2.154E-03,  5.470E-04,  0.000E+00,  4.721E-03
  1.008E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.711E-05,  7.446E-06,  0.000E+00,  9.415E-05,  2.154E-03,  5.472E-04,  0.000E+00,  4.722E-03
  1.014E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.717E-05,  7.507E-06,  0.000E+00,  9.366E-05,  2.153E-03,  5.473E-04,  0.000E+00,  4.724E-03
  1.020E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.723E-05,  7.569E-06,  0.000E+00,  9.317E-05,  2.153E-03,  5.474E-04,  0.000E+00,  4.725E-03
  1.026E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.729E-05,  7.632E-06,  0.000E+00,  9.268E-05,  2.153E-03,  5.475E-04,  0.000E+00,  4.727E-03
  1.032E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.736E-05,  7.696E-06,  0.000E+00,  9.219E-05,  2.152E-03,  5.477E-04,  0.000E+00,  4.729E-03
  1.038E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.742E-05,  7.761E-06,  0.000E+00,  9.167E-05,  2.152E-03,  5.478E-04,  0.000E+00,  4.730E-03
  1.044E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.749E-05,  7.827E-06,  0.000E+00,  9.115E-05,  2.152E-03,  5.479E-04,  0.000E+00,  4.732E-03
  1.050E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.755E-05,  7.895E-06,  0.000E+00,  9.065E-05,  2.151E-03,  5.480E-04,  0.000E+00,  4.733E-03
  1.056E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.762E-05,  7.963E-06,  0.000E+00,  9.015E-05,  2.151E-03,  5.482E-04,  0.000E+00,  4.735E-03
  1.062E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.769E-05,  8.033E-06,  0.000E+00,  8.967E-05,  2.151E-03,  5.483E-04,  0.000E+00,  4.737E-03
  1.068E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.776E-05,  8.103E-06,  0.000E+00,  8.919E-05,  2.150E-03,  5.484E-04,  0.000E+00,  4.738E-03
  1.074E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.783E-05,  8.175E-06,  0.000E+00,  8.871E-05,  2.150E-03,  5.485E-04,  0.000E+00,  4.740E-03
  1.080E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.791E-05,  8.248E-06,  0.000E+00,  8.824E-05,  2.150E-03,  5.487E-04,  0.000E+00,  4.742E-03
  1.086E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.798E-05,  8.322E-06,  0.000E+00,  8.777E-05,  2.149E-03,  5.488E-04,  0.000E+00,  4.743E-03
  1.092E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.806E-05,  8.397E-06,  0.000E+00,  8.728E-05,  2.149E-03,  5.489E-04,  0.000E+00,  4.745E-03
  1.098E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.813E-05,  8.473E-06,  0.000E+00,  8.675E-05,  2.148E-03,  5.490E-04,  0.000E+00,  4.746E-03
  1.104E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.821E-05,  8.550E-06,  0.000E+00,  8.625E-05,  2.148E-03,  5.492E-04,  0.000E+00,  4.748E-03
  1.110E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.829E-05,  8.629E-06,  0.000E+00,  8.575E-05,  2.148E-03,  5.493E-04,  0.000E+00,  4.750E-03
  1.116E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.837E-05,  8.708E-06,  0.000E+00,  8.525E-05,  2.147E-03,  5.494E-04,  0.000E+00,  4.751E-03
  1.122E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.845E-05,  8.789E-06,  0.000E+00,  8.477E-05,  2.147E-03,  5.496E-04,  0.000E+00,  4.753E-03
  1.128E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.853E-05,  8.871E-06,  0.000E+00,  8.428E-05,  2.147E-03,  5.497E-04,  0.000E+00,  4.754E-03
  1.134E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.861E-05,  8.953E-06,  0.000E+00,  8.378E-05,  2.146E-03,  5.498E-04,  0.000E+00,  4.756E-03
  1.140E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.870E-05,  9.037E-06,  0.000E+00,  8.329E-05,  2.146E-03,  5.499E-04,  0.000E+00,  4.757E-03
  1.146E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.878E-05,  9.122E-06,  0.000E+00,  8.280E-05,  2.146E-03,  5.501E-04,  0.000E+00,  4.759E-03
  1.152E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.887E-05,  9.209E-06,  0.000E+00,  8.229E-05,  2.145E-03,  5.502E-04,  0.000E+00,  4.761E-03
  1.158E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.896E-05,  9.296E-06,  0.000E+00,  8.177E-05,  2.145E-03,  5.503E-04,  0.000E+00,  4.762E-03
  1.164E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.904E-05,  9.384E-06,  0.000E+00,  8.127E-05,  2.145E-03,  5.505E-04,  0.000E+00,  4.764E-03
  1.170E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.913E-05,  9.473E-06,  0.000E+00,  8.078E-05,  2.144E-03,  5.506E-04,  0.000E+00,  4.765E-03
  1.176E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.922E-05,  9.564E-06,  0.000E+00,  8.028E-05,  2.144E-03,  5.507E-04,  0.000E+00,  4.767E-03
  1.182E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.932E-05,  9.656E-06,  0.000E+00,  7.978E-05,  2.144E-03,  5.508E-04,  0.000E+00,  4.769E-03
  1.188E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.941E-05,  9.748E-06,  0.000E+00,  7.930E-05,  2.143E-03,  5.509E-04,  0.000E+00,  4.770E-03
  1.194E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.950E-05,  9.842E-06,  0.000E+00,  7.881E-05,  2.143E-03,  5.511E-04,  0.000E+00,  4.772E-03
  1.200E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.960E-05,  9.937E-06,  0.000E+00,  7.832E-05,  2.142E-03,  5.512E-04,  0.000E+00,  4.773E-03
  1.206E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.969E-05,  1.003E-05,  0.000E+00,  7.783E-05,  2.142E-03,  5.513E-04,  0.000E+00,  4.775E-03
  1.212E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.979E-05,  1.013E-05,  0.000E+00,  7.732E-05,  2.142E-03,  5.514E-04,  0.000E+00,  4.776E-03
  1.218E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.989E-05,  1.023E-05,  0.000E+00,  7.685E-05,  2.141E-03,  5.515E-04,  0.000E+00,  4.778E-03
  1.224E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.999E-05,  1.033E-05,  0.000E+00,  7.641E-05,  2.141E-03,  5.517E-04,  0.000E+00,  4.780E-03
  1.230E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.009E-05,  1.043E-05,  0.000E+00,  7.597E-05,  2.141E-03,  5.518E-04,  0.000E+00,  4.781E-03
  1.236E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.019E-05,  1.053E-05,  0.000E+00,  7.551E-05,  2.140E-03,  5.519E-04,  0.000E+00,  4.783E-03
  1.242E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.029E-05,  1.063E-05,  0.000E+00,  7.505E-05,  2.140E-03,  5.520E-04,  0.000E+00,  4.784E-03
  1.248E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.040E-05,  1.074E-05,  0.000E+00,  7.457E-05,  2.139E-03,  5.521E-04,  0.000E+00,  4.786E-03
  1.254E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.050E-05,  1.084E-05,  0.000E+00,  7.409E-05,  2.139E-03,  5.523E-04,  0.000E+00,  4.787E-03
  1.260E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.061E-05,  1.095E-05,  0.000E+00,  7.363E-05,  2.139E-03,  5.524E-04,  0.000E+00,  4.789E-03
  1.266E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.071E-05,  1.105E-05,  0.000E+00,  7.317E-05,  2.138E-03,  5.525E-04,  0.000E+00,  4.791E-03
  1.272E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.082E-05,  1.116E-05,  0.000E+00,  7.269E-05,  2.138E-03,  5.526E-04,  0.000E+00,  4.792E-03
  1.278E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.093E-05,  1.127E-05,  0.000E+00,  7.221E-05,  2.137E-03,  5.528E-04,  0.000E+00,  4.794E-03
  1.284E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.104E-05,  1.138E-05,  0.000E+00,  7.173E-05,  2.137E-03,  5.529E-04,  0.000E+00,  4.795E-03
  1.290E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.115E-05,  1.149E-05,  0.000E+00,  7.123E-05,  2.137E-03,  5.530E-04,  0.000E+00,  4.797E-03
  1.296E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.126E-05,  1.160E-05,  0.000E+00,  7.072E-05,  2.136E-03,  5.531E-04,  0.000E+00,  4.798E-03
  1.302E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.138E-05,  1.172E-05,  0.000E+00,  7.019E-05,  2.136E-03,  5.533E-04,  0.000E+00,  4.800E-03
  1.308E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.149E-05,  1.183E-05,  0.000E+00,  6.966E-05,  2.136E-03,  5.534E-04,  0.000E+00,  4.802E-03
  1.314E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.161E-05,  1.194E-05,  0.000E+00,  6.920E-05,  2.135E-03,  5.535E-04,  0.000E+00,  4.803E-03
  1.320E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.172E-05,  1.206E-05,  0.000E+00,  6.877E-05,  2.135E-03,  5.537E-04,  0.000E+00,  4.805E-03
  1.326E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.184E-05,  1.218E-05,  0.000E+00,  6.835E-05,  2.134E-03,  5.538E-04,  0.000E+00,  4.806E-03
  1.332E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.196E-05,  1.230E-05,  0.000E+00,  6.794E-05,  2.134E-03,  5.539E-04,  0.000E+00,  4.808E-03
  1.338E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.208E-05,  1.242E-05,  0.000E+00,  6.754E-05,  2.133E-03,  5.540E-04,  0.000E+00,  4.809E-03
  1.344E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.220E-05,  1.254E-05,  0.000E+00,  6.714E-05,  2.133E-03,  5.541E-04,  0.000E+00,  4.811E-03
  1.350E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.232E-05,  1.266E-05,  0.000E+00,  6.675E-05,  2.133E-03,  5.542E-04,  0.000E+00,  4.812E-03
  1.356E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.244E-05,  1.278E-05,  0.000E+00,  6.634E-05,  2.132E-03,  5.543E-04,  0.000E+00,  4.814E-03
  1.362E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.256E-05,  1.290E-05,  0.000E+00,  6.593E-05,  2.132E-03,  5.545E-04,  0.000E+00,  4.815E-03
  1.368E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.269E-05,  1.303E-05,  0.000E+00,  6.550E-05,  2.131E-03,  5.546E-04,  0.000E+00,  4.817E-03
  1.374E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.281E-05,  1.315E-05,  0.000E+00,  6.509E-05,  2.131E-03,  5.547E-04,  0.000E+00,  4.819E-03
  1.380E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.294E-05,  1.328E-05,  0.000E+00,  6.466E-05,  2.130E-03,  5.548E-04,  0.000E+00,  4.820E-03
  1.386E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.307E-05,  1.341E-05,  0.000E+00,  6.422E-05,  2.130E-03,  5.549E-04,  0.000E+00,  4.822E-03
  1.392E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.320E-05,  1.353E-05,  0.000E+00,  6.376E-05,  2.129E-03,  5.551E-04,  0.000E+00,  4.823E-03
  1.398E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.333E-05,  1.366E-05,  0.000E+00,  6.333E-05,  2.129E-03,  5.552E-04,  0.000E+00,  4.825E-03
  1.404E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.346E-05,  1.379E-05,  0.000E+00,  6.298E-05,  2.128E-03,  5.553E-04,  0.000E+00,  4.826E-03
  1.410E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.359E-05,  1.393E-05,  0.000E+00,  6.262E-05,  2.128E-03,  5.554E-04,  0.000E+00,  4.828E-03
  1.416E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.372E-05,  1.406E-05,  0.000E+00,  6.225E-05,  2.127E-03,  5.555E-04,  0.000E+00,  4.829E-03
  1.422E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.385E-05,  1.419E-05,  0.000E+00,  6.186E-05,  2.127E-03,  5.556E-04,  0.000E+00,  4.831E-03
  1.428E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.399E-05,  1.432E-05,  0.000E+00,  6.146E-05,  2.127E-03,  5.558E-04,  0.000E+00,  4.832E-03
  1.434E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.412E-05,  1.446E-05,  0.000E+00,  6.104E-05,  2.126E-03,  5.559E-04,  0.000E+00,  4.834E-03
  1.440E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.426E-05,  1.460E-05,  0.000E+00,  6.066E-05,  2.126E-03,  5.560E-04,  0.000E+00,  4.836E-03
  1.446E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.440E-05,  1.473E-05,  0.000E+00,  6.027E-05,  2.125E-03,  5.561E-04,  0.000E+00,  4.837E-03
  1.452E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.454E-05,  1.487E-05,  0.000E+00,  5.987E-05,  2.125E-03,  5.563E-04,  0.000E+00,  4.839E-03
  1.458E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.467E-05,  1.501E-05,  0.000E+00,  5.946E-05,  2.124E-03,  5.564E-04,  0.000E+00,  4.840E-03
  1.464E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.481E-05,  1.515E-05,  0.000E+00,  5.904E-05,  2.124E-03,  5.565E-04,  0.000E+00,  4.842E-03
  1.470E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.496E-05,  1.529E-05,  0.000E+00,  5.870E-05,  2.123E-03,  5.566E-04,  0.000E+00,  4.843E-03
  1.476E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.510E-05,  1.543E-05,  0.000E+00,  5.836E-05,  2.123E-03,  5.568E-04,  0.000E+00,  4.845E-03
  1.482E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.524E-05,  1.558E-05,  0.000E+00,  5.803E-05,  2.122E-03,  5.569E-04,  0.000E+00,  4.846E-03
  1.488E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.538E-05,  1.572E-05,  0.000E+00,  5.770E-05,  2.122E-03,  5.570E-04,  0.000E+00,  4.848E-03
  1.494E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.553E-05,  1.586E-05,  0.000E+00,  5.736E-05,  2.121E-03,  5.571E-04,  0.000E+00,  4.849E-03
  1.500E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.567E-05,  1.601E-05,  0.000E+00,  5.701E-05,  2.120E-03,  5.572E-04,  0.000E+00,  4.851E-03
  1.506E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.582E-05,  1.616E-05,  0.000E+00,  5.665E-05,  2.120E-03,  5.573E-04,  0.000E+00,  4.852E-03
  1.512E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.597E-05,  1.630E-05,  0.000E+00,  5.628E-05,  2.119E-03,  5.574E-04,  0.000E+00,  4.854E-03
  1.518E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.612E-05,  1.645E-05,  0.000E+00,  5.590E-05,  2.119E-03,  5.575E-04,  0.000E+00,  4.855E-03
  1.524E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.627E-05,  1.660E-05,  0.000E+00,  5.552E-05,  2.118E-03,  5.576E-04,  0.000E+00,  4.857E-03
  1.530E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.642E-05,  1.675E-05,  0.000E+00,  5.518E-05,  2.118E-03,  5.577E-04,  0.000E+00,  4.858E-03
  1.536E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.657E-05,  1.690E-05,  0.000E+00,  5.485E-05,  2.117E-03,  5.578E-04,  0.000E+00,  4.860E-03
  1.542E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.672E-05,  1.705E-05,  0.000E+00,  5.451E-05,  2.117E-03,  5.579E-04,  0.000E+00,  4.861E-03
  1.548E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.687E-05,  1.720E-05,  0.000E+00,  5.416E-05,  2.116E-03,  5.580E-04,  0.000E+00,  4.863E-03
  1.554E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.703E-05,  1.736E-05,  0.000E+00,  5.382E-05,  2.116E-03,  5.582E-04,  0.000E+00,  4.864E-03
  1.560E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.718E-05,  1.751E-05,  0.000E+00,  5.348E-05,  2.115E-03,  5.583E-04,  0.000E+00,  4.866E-03
  1.566E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.734E-05,  1.767E-05,  0.000E+00,  5.321E-05,  2.115E-03,  5.584E-04,  0.000E+00,  4.867E-03
  1.572E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.749E-05,  1.782E-05,  0.000E+00,  5.293E-05,  2.114E-03,  5.585E-04,  0.000E+00,  4.869E-03
  1.578E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.765E-05,  1.798E-05,  0.000E+00,  5.263E-05,  2.113E-03,  5.586E-04,  0.000E+00,  4.871E-03
  1.584E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.781E-05,  1.814E-05,  0.000E+00,  5.233E-05,  2.113E-03,  5.587E-04,  0.000E+00,  4.872E-03
  1.590E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.797E-05,  1.830E-05,  0.000E+00,  5.202E-05,  2.112E-03,  5.588E-04,  0.000E+00,  4.874E-03
  1.596E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.813E-05,  1.846E-05,  0.000E+00,  5.169E-05,  2.112E-03,  5.589E-04,  0.000E+00,  4.875E-03
  1.602E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  3.829E-05,  1.862E-05,  0.000E+00,  5.136E-05,  2.111E-03,  5.591E-04,  0.000E+00,  4.877E-03
